"","Participant","Demo_country","Demo_lang1","Demo_lang2","Demo_lang3","Demo_moral_reason","Demo_religion","Demo_lang4","Demo_rightwrong","Demo_gender","Label","TrialType","Group","Number","Valence","R1A","R2","R3","R4","R5","R6"
"1679",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","7","none","Wrong","Probably there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"1680",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","1","none","Somewhat wrong","Maybe there is a correct answer","Some of them would disagree with me","A little difficult",NA,NA
"1681",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","2","none","Wrong","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1682",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","8","none","Somewhat wrong","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1683",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","9","Neg",NA,NA,NA,NA,"Probably neither of us needs to be mistaken","Mildly comfortable"
"1684",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"Neither of us needs to be mistaken","Extremely comfortable"
"1685",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","5","Neg",NA,NA,NA,NA,"The other person is maybe mistaken","Mildly uncomfortable"
"1686",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"The other person is maybe mistaken","Mildly comfortable"
"1687",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is likely mistaken","Very uncomfortable"
"1688",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","8","Pos",NA,NA,NA,NA,"Neither of us needs to be mistaken","Very comfortable"
"1689",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","1","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"1690",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","7","Neg",NA,NA,NA,NA,"Neither of us needs to be mistaken","Very comfortable"
"1691",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","2","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Mildly uncomfortable"
"1692",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"Probably neither of us needs to be mistaken","Mildly comfortable"
"1693",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","practice","2","NULL","none","none","Wrong","Probably there is a correct answer","Most of them would disagree with me","Very easy",NA,NA
"1694",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","practice","1","NULL","none","none","Somewhat wrong","Probably no correct answer","Some of them would disagree with me","Somewhat easy",NA,NA
"1695",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","A","10","Neg","Somewhat wrong","Maybe there is a correct answer","Some of them would disagree with me","A little easy",NA,NA
"1696",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","A","6","Neg","Somewhat wrong","Probably no correct answer","Some of them would disagree with me","A little difficult",NA,NA
"1697",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","A","2","Neg","Very wrong","Definitely there is a correct answer","Most of them would disagree with me","Very easy",NA,NA
"1698",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","A","7","Pos","Right","Maybe there is a correct answer","Almost everyone would disagree with me","Very easy",NA,NA
"1699",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","A","9","Pos","Very right","Definitely there is a correct answer","Almost everyone would disagree with me","Very easy",NA,NA
"1700",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","A","5","Pos","Somewhat right","Maybe there is a correct answer","Most of them would disagree with me","Somewhat easy",NA,NA
"1701",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","A","8","Neg","Somewhat wrong","Maybe no correct answer","Some of them would agree with me","A little difficult",NA,NA
"1702",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","A","1","Pos","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1703",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","A","3","Pos","Somewhat right","Maybe no correct answer","Most of them would agree with me","A little easy",NA,NA
"1704",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","test_phase1","test","A","4","Neg","Very wrong","Definitely there is a correct answer","Most of them would disagree with me","Very easy",NA,NA
"1705",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","5","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1706",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","4","none","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1707",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","12","none","Somewhat right","Maybe no correct answer","Some of them would agree with me","Very difficult",NA,NA
"1708",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","1","none","Somewhat wrong","Maybe no correct answer","Some of them would disagree with me","A little difficult",NA,NA
"1709",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","8","none","Wrong","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1710",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","7","none","Somewhat wrong","Probably there is a correct answer","Most of them would disagree with me","Somewhat easy",NA,NA
"1711",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","13","none","Somewhat right","Maybe no correct answer","Most of them would disagree with me","Somewhat easy",NA,NA
"1712",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","2","none","Somewhat wrong","Probably there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"1713",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","11","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1714",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","3","none","Somewhat right","Maybe no correct answer","Some of them would agree with me","Very easy",NA,NA
"1715",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","9","none","Right","Probably there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"1716",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","14","none","Somewhat wrong","Maybe no correct answer","Most of them would agree with me","A little easy",NA,NA
"1717",10,"UK","English","","","unchecked;unchecked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","woman","fillers","filler","none","6","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
